,state,year,c_ce_i,c_ce_i_r,total_current_assets,current_liabilities,noncurrent_liabilities,unrestricted_net_assets,restricted_net_assets,total_net_assets,total_assets,total_liabilities,total_taxes,total_revenue,total_expenses,noncurrent_liability,change_in_net_assets,population,uaal_pension_(risk-free),uaal_opeb,primary_gov_debt,personal_income,1.cash_ratio,2.quick_ratio,3.current_ratio,4.op_ratio,5._surplus_percap,6.net_asst_ratio,7.long_term_liab,8.lt_percapita,9.tax_income_ratio,10.rev_income_ratio,11.exp_income_ratio,12._pension_income_ratio,13._opeb_income_ratio,cashrank,lrrank,budgetrank,servicelvlrank,trustrank,overallrank,%_working_pop_age_(15-64),est_working_pop,person_income_per_capita
416,Florida ,2014,46517703,58240553,59359381,13382733,41161592,-8948237,24021471,84563379,139095061,54544326,34187067951.0,84938133874.0,76020283976.0,41161592292.0,8877324544,19888741,183000000000.0,16423138956.0,"27,547,667,343",865433832657.0,3.48,4.35,4.44,1.12,446.35,0.11,0.3,2069.59,0.04,0.1,0.09,0.21,0.02,7,28,7,3,10,7,0.663,13186235.283,65631.60857388441
417,Georgia,2014,9271930,13815617,14258126,6982011,15985671,-2499879,5092800,22635285,45419600,22967683,17153056795.0,47357538540.0,45832511156.0,15985671400.0,1532656187,10087231,107000000000.0,15431201871.0,"14,830,341,785",397691464503.0,1.33,1.98,2.04,1.03,151.94,0.06,0.35,1584.74,0.04,0.12,0.12,0.27,0.04,29,30,30,14,22,23,0.663,6687834.153,59464.91127095388
418,Hawaii,2014,3865129,5186382,5532848,2621972,11159061,-2074122,2321733,4736579,18409927,13781032,5779472617.0,10329131846.0,10448658215.0,11159060852.0,-119526369,1416349,31726030308.0,8650655172.0,"7,893,073,022",66930446247.0,1.47,1.98,2.11,0.99,-84.39,0.01,0.61,7878.75,0.09,0.15,0.16,0.47,0.13,27,40,43,42,43,45,0.663,939039.3870000001,71275.44081066325
419,Idaho,2014,4242189,5459084,6452540,1823076,1345022,1381594,3799134,11517746,14667095,3168098,3667765720.0,8863213996.0,7872777890.0,1345022312.0,990436105,1633532,15881605462.0,120948276.0,"1,363,683,570",61600391481.0,2.33,2.99,3.54,1.13,606.32,0.35,0.09,823.38,0.06,0.14,0.13,0.26,0.0,14,9,6,33,16,15,0.663,1083031.716,56877.735500222414
420,Illinois,2014,12853213,21061425,28566722,23613977,76136657,-70377277,9181790,-45990957,53592274,99750634,39371268763.0,72923935091.0,73451318458.0,76136657201.0,-527312373,12867544,327000000000.0,52635518256.0,"36,050,797,160",633764867140.0,0.54,0.89,1.21,0.99,-40.98,-1.14,1.42,5916.95,0.06,0.12,0.12,0.52,0.08,49,49,41,24,44,49,0.663,8531181.672,74288.05193775974
421,Indiana,2014,6785997,10057016,12327011,4973936,2556447,4906450,1014501,19992335,27522718,7530383,15526505071.0,30925557809.0,29722819473.0,2556447262.0,1202695740,6595233,48079953072.0,294038540.0,"1,128,396,552",270743000000.0,1.36,2.02,2.48,1.04,182.36,0.22,0.09,387.62,0.06,0.11,0.11,0.18,0.0,25,3,26,19,6,13,0.663,4372639.479,61917.521739504926
422,Iowa,2014,4387306,6751633,7019857,2796315,4219463,2368152,2765879,16165567,23162510,7015779,7081949290.0,20254158215.0,19467342799.0,4219463489.0,786880325,3108030,40571309566.0,610141988.0,"3,731,597,363",140087127789.0,1.57,2.41,2.51,1.04,253.18,0.22,0.18,1357.6,0.05,0.14,0.14,0.29,0.0,22,16,24,30,23,25,0.663,2060623.8900000001,67982.87085228348
423,Kansas,2014,2208869,3919251,3959245,2157805,3637148,-45638,2135748,12021442,17752073,5794953,7132192698.0,13756186613.0,13676311359.0,3637148073.0,79875254,2899360,37467471085.0,259622718.0,"4,012,445,233",136566889452.0,1.02,1.82,1.83,1.01,27.55,0.12,0.2,1254.47,0.05,0.1,0.1,0.27,0.0,35,19,38,10,20,21,0.663,1922275.6800000002,71044.38290141609
424,Kentucky,2014,2797748,5916181,6918976,4752082,16565079,-12582865,1180016,10200773,31524394,21317161,11000648073.0,25464849899.0,25913749493.0,16565079108.0,-448899594,4413057,85889858030.0,5708460501.0,"8,345,367,140",165848069980.0,0.59,1.24,1.46,0.98,-101.72,-0.36,0.53,3753.65,0.07,0.15,0.16,0.52,0.03,43,45,44,40,45,50,0.663,2925856.791,56683.59110745007
425,Louisiana,2014,9092900,11976160,14926640,5256153,12916570,-4581605,5710446,12877906,30823269,18172723,8653925963.0,25460538540.0,26479180527.0,12916569980.0,-1018641988,4647880,83913329292.0,7460128803.0,"12,482,094,320",197137881339.0,1.73,2.28,2.84,0.96,-219.16,0.04,0.42,2779.02,0.04,0.13,0.13,0.43,0.04,19,35,47,23,42,30,0.663,3081544.44,63973.72654440771
426,Maine,2014,493716,1183658,1867276,1076143,1504737,-682623,867071,3603751,6184631,2580880,3573562880.0,7651150101.0,7678774848.0,1504737323.0,-27624746,1330719,16072823348.0,1790116633.0,"1,218,423,935",55639139959.0,0.46,1.1,1.74,1.0,-20.76,0.03,0.24,1130.77,0.06,0.14,0.14,0.29,0.03,44,23,40,35,25,38,0.663,882266.697,63063.85602923874
427,Maryland,2014,3413249,8051216,8974015,5920075,25855483,-10018284,2320528,9638510,41266021,31775558,17852952333.0,36317444219.0,37058823529.0,25855482759.0,-741485801,5967295,82996780825.0,8837906694.0,"17,455,562,880",327469220081.0,0.58,1.36,1.52,0.98,-124.26,-0.19,0.63,4332.86,0.05,0.11,0.11,0.25,0.03,41,43,45,17,17,34,0.663,3956316.5850000004,82771.23760079478
428,Massachusetts,2014,3491192,9716266,10125807,9045533,42668913,-29219851,3089502,-23805324,27909123,51714446,23650272819.0,53793029412.0,56133303245.0,42668912779.0,-2340273834,6749911,104000000000.0,15374239351.0,"27,113,580,122",408345768763.0,0.39,1.07,1.12,0.96,-346.71,-0.94,1.53,6321.4,0.06,0.13,0.14,0.26,0.04,50,48,48,31,19,47,0.663,4475190.993,91246.55671718277
429,Michigan,2014,6337939,10802209,13779266,6091028,13197067,-5953979,6356331,20970496,40202831,19288095,25441987830.0,52777079108.0,52160750507.0,13197066937.0,640567951,9915767,136000000000.0,19851260649.0,"7,516,227,181",411739049696.0,1.04,1.77,2.26,1.01,64.6,0.01,0.33,1330.92,0.06,0.13,0.13,0.33,0.05,33,31,37,29,31,33,0.663,6574153.521000001,62629.9718101761
430,Minnesota,2014,12285808,15213994,16754297,6017175,9717137,-2568100,7898412,17966560,34258065,15734312,22330029412.0,37561879310.0,35475886410.0,9717136917.0,2085992901,5453109,96601444932.0,676103448.0,"8,965,773,834",271933529412.0,2.04,2.53,2.78,1.06,382.53,0.16,0.28,1781.94,0.08,0.14,0.13,0.36,0.0,17,22,15,38,33,28,0.663,3615411.267,75215.10260647202
431,Mississippi,2014,4628407,5317688,5933482,1953640,5994293,-2863380,4296791,15356562,23180640,7947933,6960122718.0,17082027383.0,16553468560.0,5994293103.0,528558824,2992400,56930144568.0,773182556.0,"5,492,121,704",103643021298.0,2.37,2.72,3.04,1.03,176.63,0.06,0.26,2003.17,0.07,0.16,0.16,0.55,0.01,15,29,29,41,47,36,0.663,1983961.2000000002,52240.44769524726
432,Missouri,2014,4058337,7823373,8059722,2483686,6657206,-1109610,3848856,31718151,40741568,9140891,10722269777.0,25475933063.0,24889209939.0,6657205882.0,604056795,6060930,87288320633.0,3237456389.0,"3,841,293,103",252802528398.0,1.63,3.15,3.25,1.02,99.66,0.07,0.16,1098.38,0.04,0.1,0.1,0.35,0.01,16,17,31,7,32,17,0.663,4018396.5900000003,62911.29377998999
433,Montana,2014,4374020,5254317,5753576,1184318,792432,928176,3033726,9099273,11075431,1976751,2406686613.0,5961104462.0,5536976673.0,792432049.0,424127789,1022867,17340747115.0,473616633.0,"269,853,955",42132495943.0,3.69,4.44,4.86,1.08,414.65,0.36,0.07,774.72,0.06,0.14,0.13,0.41,0.01,6,6,10,32,40,12,0.663,678160.821,62127.58779086119
434,Nebraska,2014,4602079,5820026,6056098,1448084,195275,1510695,2934200,13145512,14788871,1643359,4831643002.0,8656186613.0,8116632860.0,195274848.0,561413793,1881145,15634141701.0,0.0,"24,077,079",92280138945.0,3.18,4.02,4.18,1.07,298.44,0.3,0.01,103.81,0.05,0.09,0.09,0.17,0.0,9,1,14,6,3,1,0.663,1247199.135,73989.89973241121
435,Nevada,2014,3329916,5439201,5505630,2097041,3761349,-353277,1486691,5875982,11719274,5858389,4415128803.0,9158124746.0,8662905680.0,3761348884.0,501545639,2833013,61493262733.0,1447354970.0,"3,644,476,673",116554321501.0,1.59,2.59,2.63,1.06,177.04,0.1,0.32,1327.69,0.04,0.08,0.07,0.53,0.01,20,24,20,2,46,11,0.663,1878287.6190000002,62053.50039151804
436,New Hampshire,2014,515612,1104611,1979709,800938,2510738,-766989,1053009,2796940,6094875,3311676,1890343813.0,6142337728.0,6117650101.0,2510738337.0,24687627,1328743,15975802150.0,2168356998.0,"1,646,708,925",72230257606.0,0.64,1.38,2.47,1.0,18.58,0.05,0.41,1889.56,0.03,0.09,0.08,0.22,0.03,37,33,39,1,13,10,0.663,880956.609,81990.70972177699
437,New Jersey,2014,3973151,12602218,12624646,6317959,84165396,-63034646,4560842,-50321494,40161862,90483355,29248073022.0,58310547667.0,61902028398.0,84165395966.0,-3591480730,8925001,208000000000.0,82611257606.0,"42,429,294,118",523346515213.0,0.63,1.99,2.0,0.94,-402.41,-1.46,2.1,9430.3,0.06,0.11,0.12,0.4,0.16,36,50,49,21,39,46,0.663,5917275.663000001,88443.82871756704
438,New Mexico,2014,3321373,4488592,6356410,2109326,4468658,1626600,9985095,18388368,24826305,6577984,5695659229.0,17723959432.0,16682125761.0,4468658215.0,1041833671,2083024,47025546385.0,3411034769.0,"3,450,883,367",77534575051.0,1.57,2.13,3.01,1.06,500.15,0.47,0.18,2145.27,0.07,0.23,0.22,0.61,0.04,21,12,11,48,49,40,0.663,1381044.912,56141.964955155636
439,New York,2014,19471602,46917850,47848884,35209939,86328600,-48780933,5156187,27380325,149716024,121538540,69341784990.0,160000000000.0,156000000000.0,86328600406.0,2501014199,19718515,306000000000.0,6549727181.0,"59,150,101,420",1135328588235.0,0.55,1.33,1.36,1.02,126.84,-0.29,0.58,4378.05,0.06,0.14,0.14,0.27,0.01,46,44,34,34,21,41,0.663,13073375.445,86842.8045236943
440,North Carolina,2014,5176384,10286194,11613192,7260007,9449242,-1161909,876877,42951300,59440987,16709249,22889449290.0,46303423935.0,42266221095.0,9449242394.0,4041118661,9934399,83099352569.0,27045625761.0,"8,710,546,653",396856364097.0,0.71,1.42,1.6,1.1,406.78,0.0,0.16,951.16,0.06,0.12,0.11,0.21,0.07,40,18,8,18,9,22,0.663,6586506.5370000005,60252.93710218631
441,North Dakota,2014,12714825,18253075,18351842,2907305,2531044,8526947,5645485,17566579,22992455,5438350,5959450304.0,10741257606.0,7566797160.0,2531044430.0,3221244422,739904,9132472316.0,69574037.0,"1,622,456,389",43456750507.0,4.37,6.28,6.31,1.42,"4,353.60",0.62,0.11,3420.77,0.14,0.25,0.17,0.21,0.0,3,10,3,49,7,6,0.663,490556.352,88586.66355012359
442,Ohio,2014,37413812,46698726,50115836,13540088,36602530,-6591641,14135213,30624419,78254810,50142619,24248068966.0,62653749493.0,59674371197.0,36602530426.0,3265319473,11594408,292000000000.0,15264690315.0,"18,001,745,436",495809280933.0,2.76,3.45,3.7,1.05,281.63,0.1,0.47,3156.91,0.05,0.13,0.12,0.59,0.03,12,34,18,22,48,20,0.663,7687092.504000001,64498.93515331111
443,Oklahoma,2014,5323914,6477993,6667273,1758686,2506311,2206733,6361055,18703900,23066718,4264997,8768912779.0,19442671400.0,18482843813.0,2506311359.0,1021202840,3877499,46312403844.0,4827586.0,"2,405,028,398",177522770791.0,3.03,3.68,3.79,1.05,263.37,0.37,0.11,646.37,0.05,0.11,0.1,0.26,0.0,11,7,16,12,1,4,0.663,2570781.8370000003,69054.00070748982
444,Oregon,2014,7642028,10082667,10878574,4099126,12785993,2572441,4131431,18291287,35088918,16885120,9668052738.0,26088945233.0,24883569980.0,12785992901.0,1206490872,3968371,67245349270.0,244320487.0,"11,345,970,588",167910520284.0,1.86,2.46,2.65,1.05,304.03,0.19,0.36,3221.98,0.06,0.16,0.15,0.4,0.0,18,27,17,37,38,32,0.663,2631029.973,63819.311070995536
445,Pennsylvania,2014,9392789,14027262,17323851,12595444,25367402,-9756845,3177306,22664047,60447516,37962846,32390446247.0,70553752535.0,71275536511.0,25367401623.0,-721553753,12790565,188000000000.0,17627383367.0,"17,907,278,905",622235676471.0,0.75,1.11,1.38,0.99,-56.41,-0.11,0.42,1983.29,0.05,0.11,0.11,0.3,0.03,45,38,42,16,26,35,0.663,8480144.595,73375.59749133026
446,Rhode Island,2014,962693,1670527,1940211,1123014,2845878,-1527176,844898,1999414,5962763,3968892,3022704868.0,7592564909.0,7297123732.0,2845878296.0,295441176,1054480,16564045587.0,724278905.0,"2,707,932,049",51379588235.0,0.86,1.49,1.73,1.04,280.18,-0.11,0.48,2698.85,0.06,0.15,0.14,0.32,0.01,38,42,22,36,28,39,0.663,699120.24,73491.77622864988
447,South Carolina,2014,6625615,8795689,9629201,4154091,4069529,393764,5754930,18336055,26427685,8223621,9703194726.0,23216938134.0,21724902637.0,4069529412.0,1492035497,4828430,65746991297.0,9466630832.0,"3,437,647,059",180528950304.0,1.59,2.12,2.32,1.07,309.01,0.23,0.15,842.83,0.05,0.13,0.12,0.36,0.05,23,11,13,25,35,24,0.663,3201249.0900000003,56393.284380129255
448,South Dakota,2014,2190534,3032579,3084174,457953,540068,846907,1403704,5979735,6965502,998021,1443693712.0,4053919878.0,3719011156.0,540067951.0,352777890,852561,8879446342.0,0.0,"493,263,692",39779903651.0,4.78,6.62,6.73,1.09,413.79,0.32,0.08,633.47,0.04,0.1,0.09,0.22,0.0,2,5,9,4,11,3,0.663,565247.9430000001,70376.0255010782
449,Tennessee,2014,6650214,9351499,9491569,2226427,3310109,3614800,1259963,32111602,37583459,5536535,12889557809.0,28694371197.0,28153585193.0,3310108519.0,541340771,6544663,43192349186.0,1837643002.0,"2,375,884,381",267177673428.0,2.99,4.2,4.26,1.02,82.71,0.13,0.09,505.77,0.05,0.11,0.11,0.16,0.01,8,8,36,11,2,8,0.663,4339111.569,61574.280628505316
450,Texas,2014,31800485,43900795,52949469,24598628,56636311,14308024,82839776,178075633,263965311,81234939,51639316430.0,146000000000.0,129000000000.0,56636311359.0,17368762677,26944751,256000000000.0,69336239188.0,"44,998,985,801",1251965666329.0,1.29,1.78,2.15,1.13,644.61,0.37,0.21,2101.94,0.04,0.12,0.1,0.2,0.06,32,14,4,9,8,14,0.663,17864369.913000003,70081.71418449735
451,Utah,2014,4132242,8825556,9087374,1647118,4579930,2766897,5410295,22416208,28673346,6227048,6268722110.0,12501632860.0,11010547667.0,4579930020.0,1491085193,2941836,33622264476.0,187445233.0,"4,972,616,633",112417667343.0,2.51,5.36,5.52,1.14,506.86,0.29,0.16,1556.83,0.06,0.11,0.1,0.3,0.0,5,13,5,13,24,9,0.663,1950437.2680000002,57637.16125988216
452,Vermont,2014,708528,1208996,1233086,552713,1483804,-861520,739047,1917801,3947310,2036517,2883030320.0,5653144016.0,5482352941.0,1483803883.0,170791075,626984,5040988973.0,1866733266.0,"603,798,174",29968137931.0,1.28,2.19,2.23,1.03,272.4,-0.03,0.38,2366.57,0.1,0.19,0.18,0.17,0.06,26,36,27,47,5,37,0.663,415690.392,72092.4479077207
453,Virginia,2014,8540538,12198037,12539702,5545778,12145596,-2289103,2081099,22438112,41659349,17691374,20817270791.0,38395163286.0,37122276876.0,12145596349.0,1272886410,8317372,97838570726.0,5376267748.0,"6,952,518,256",423201801217.0,1.54,2.2,2.26,1.03,153.04,0.0,0.29,1460.27,0.05,0.09,0.09,0.23,0.01,24,32,28,5,14,16,0.663,5514417.636,76744.6046259163
454,Washington,2014,10989247,18259773,23066418,9915850,53140619,-8031253,10551509,23251913,86295116,63056469,18124746450.0,47675456389.0,45894440162.0,53140618661.0,1847870183,7054196,91836714507.0,10550849899.0,"24,484,787,018",360726836714.0,1.11,1.84,2.33,1.04,261.95,0.03,0.62,7533.19,0.05,0.13,0.13,0.25,0.03,31,39,25,26,18,27,0.663,4676931.948,77128.9470799886
455,West Virginia,2014,4907196,5860147,6600383,3271895,4406354,23883,2211556,11154727,18832400,7678248,5119700811.0,12250456389.0,12004900609.0,4406353955.0,245555781,1848514,22004171964.0,2710266734.0,"2,100,349,899",67084567951.0,1.5,1.79,2.02,1.02,132.84,0.12,0.23,2383.73,0.08,0.18,0.18,0.33,0.04,30,26,32,45,29,42,0.663,1225564.7820000001,54737.675997448816
456,Wisconsin,2014,6562608,13139694,13555371,8219154,14500054,-8180899,5825154,19678271,42078824,22719208,23300000000.0,36065821501.0,33901217039.0,14500053753.0,2185192698,5758377,42931505104.0,905521298.0,"13,843,590,264",259384549696.0,0.8,1.6,1.65,1.06,379.48,-0.06,0.34,2518.08,0.09,0.14,0.13,0.17,0.0,39,37,12,39,4,31,0.663,3817803.9510000004,67940.77250301425
457,Wyoming,2014,22403938,24045106,24757221,4649813,1697361,5562155,12583464,19023158,25664192,6347174,2960064410.0,6589654522.0,4442179549.0,1697360589.0,2147474974,583642,11781555628.0,247188256.0,"29,432,208",33188222110.0,4.82,5.17,5.32,1.48,"3,679.44",0.71,0.07,2908.22,0.09,0.2,0.13,0.35,0.01,4,4,2,44,34,5,0.663,386954.646,85767.73131701848
458,Average,2014,9983133,14124920,15809124,6690772,19147872,-7392478,7690033,18592696,44476806,25838644,16563347006.0,36951766843.0,35496342759.0,19147871611.0,1455369966,6358089,96860495731.0,11472426986.0,12764907934,299000000000.0,2.1,2.86,3.12,1.06,478.31,0.03,0.39,2716.24,0.06,0.14,0.13,0.33,0.04,26,26,26,26,26,26,0.663,4215413.007,70930.17920272313
459,Alabama,2015,7861373,9082501,10579068,2309228,10133967,-8038272,7705577,21180455,33470319,12443194,8629844130.0,22004204453.0,21713534413.0,10133966599.0,290674089,4853875,72017065933.0,9218211411.0,"5,459,961,538",187029268219.0,3.4,3.93,4.58,1.01,59.88,-0.01,0.3,2087.81,0.05,0.12,0.12,0.39,0.05,9,19,40,19,36,18,0.661,3208411.375,58293.41887899272
460,Alaska,2015,71831567,73115180,74833441,3285768,8199640,18883077,47957880,74432790,83724289,11485408,519571862.0,8678137652.0,11284480769.0,8199639676.0,-4285939271,737709,30445273115.0,10932708891.0,"1,897,389,676",41964317814.0,21.86,22.25,22.78,0.77,"-5,809.80",0.8,0.1,11115.01,0.01,0.21,0.27,0.73,0.26,1,7,50,8,50,11,0.661,487625.64900000003,86058.47108341915
461,Arizona,2015,4688590,6153564,7607716,5352735,15669256,-5614972,8163871,23249646,44112270,21021991,13571630567.0,34499962551.0,32809945344.0,15669256073.0,1695826923,6817565,86628142047.0,118048285.0,"10,127,919,028",270608433198.0,0.88,1.15,1.42,1.05,248.74,0.06,0.36,2298.37,0.05,0.13,0.12,0.32,0.0,44,21,17,26,20,30,0.661,4506410.465,60049.6637622645
462,Arkansas,2015,5519557,6813841,7157856,1800084,8356302,-296566,2709342,14977343,25257041,10156386,7715934211.0,21232081984.0,20365381579.0,8356301619.0,866700405,2977853,39178170279.0,2043134615.0,"4,148,399,798",115307225709.0,3.07,3.79,3.98,1.04,291.05,0.1,0.33,2806.15,0.07,0.18,0.18,0.34,0.02,12,24,23,45,30,27,0.661,1968360.833,58580.329264761385
463,California,2015,38670281,57923421,79976229,51853659,217012331,-177232575,31548022,-41460966,234301594,268865990,140000000000.0,279000000000.0,263000000000.0,217000000000.0,15985359312,38993940,937000000000.0,104000000000.0,"115,846,811,741",2129220114372.0,0.75,1.12,1.54,1.06,409.94,-0.62,0.93,5565.28,0.07,0.13,0.12,0.44,0.05,46,45,11,29,41,42,0.661,25774994.34,82607.97602068455
464,Colorado,2015,5596912,7900819,9056158,4493255,16807501,-4840418,5065099,15480387,36159899,21300756,11488192308.0,30362566802.0,29561770243.0,16807501012.0,801202429,5448819,95095394695.0,1852188358.0,"6,507,845,142",281105014170.0,1.25,1.76,2.02,1.03,147.04,0.01,0.46,3084.61,0.04,0.11,0.11,0.34,0.01,34,32,33,12,29,23,0.661,3601669.359,78048.53420749553
465,Connecticut,2015,2223509,5258430,5589299,5039418,57931162,-47340014,3076269,-35755173,26166099,62970580,15897839069.0,29829959514.0,26980324899.0,57931161943.0,2849492915,3584730,95896344516.0,21592047571.0,"22,676,618,421",249705808704.0,0.44,1.04,1.11,1.11,794.9,-1.69,2.21,16160.54,0.06,0.12,0.11,0.38,0.09,49,47,4,22,35,40,0.661,2369506.5300000003,105383.04306930944
466,Delaware,2015,1757781,2534265,2568860,1145852,6338472,-2548638,970175,3695227,11568714,7484324,4259485830.0,8425975709.0,8370410931.0,6338471660.0,55564777,944076,10184577737.0,6081983806.0,"3,095,460,526",45605224696.0,1.53,2.21,2.24,1.01,58.86,-0.14,0.55,6713.94,0.09,0.18,0.18,0.22,0.13,25,39,43,47,8,41,0.661,624034.236,73081.28635429547
467,Florida ,2015,46396560,56613765,57661860,10612555,42318396,-11616071,25613790,86346526,140180540,52930950,36661344130.0,84646761134.0,78820435223.0,42318395749.0,5716776316,20244914,200000000000.0,19330707465.0,"24,855,263,158",911575149798.0,4.37,5.33,5.43,1.07,282.38,0.1,0.3,2090.32,0.04,0.09,0.09,0.22,0.02,5,16,10,4,6,5,0.661,13381888.154000001,68120.06940332404
468,Georgia,2015,10298819,15841304,16361055,6866491,21621150,-7987066,5278090,18471661,48161707,28487641,19404386640.0,48883784413.0,46720016194.0,21621149798.0,2163768219,10199398,116000000000.0,16517934726.0,"14,267,190,283",416722088057.0,1.5,2.31,2.38,1.05,212.15,-0.06,0.45,2119.85,0.05,0.12,0.11,0.28,0.04,23,28,24,15,22,20,0.661,6741802.078000001,61811.676349392816
469,Hawaii,2015,4515728,6018844,6365717,2428304,16352893,-6462230,2705734,899640,19543130,18781196,6209329960.0,10933464575.0,10687277328.0,16352892713.0,246187247,1425157,33787288685.0,9176038462.0,"8,210,882,591",69968725709.0,1.86,2.48,2.62,1.02,172.74,-0.19,0.84,11474.45,0.09,0.16,0.15,0.48,0.13,20,42,34,44,42,43,0.661,942028.777,74274.50988474421
470,Idaho,2015,4648607,5915551,6628136,1544384,1533285,1200996,4157355,11852580,15073584,3077669,3639174089.0,8944222672.0,8161504049.0,1533285425.0,782718623,1652828,15665236502.0,117390688.0,"1,346,060,729",64307091093.0,3.01,3.83,4.29,1.1,473.56,0.36,0.1,927.67,0.06,0.14,0.13,0.24,0.0,10,5,6,30,12,9,0.661,1092519.308,58861.285674413
471,Illinois,2015,10080695,18819274,24881998,21913029,155075157,-146609819,8786818,-122452249,49772764,176988186,38840103239.0,72342105263.0,75739524291.0,155000000000.0,-359991903,12839047,349000000000.0,52528968623.0,"32,932,276,316",654644854251.0,0.46,0.86,1.14,0.96,-28.04,-2.77,3.12,12078.4,0.06,0.11,0.12,0.53,0.08,50,49,46,20,44,50,0.661,8486610.067,77138.55698361498
472,Indiana,2015,6840118,9903982,11908473,4040212,13052396,-4102936,1010720,11397734,27874422,17092607,16277533401.0,32100000000.0,30189544534.0,13052395749.0,1910556680,6612768,54319789100.0,334788462.0,"1,070,759,109",281000676113.0,1.69,2.45,2.95,1.06,288.92,-0.11,0.47,1973.82,0.06,0.11,0.11,0.19,0.0,19,29,13,16,5,17,0.661,4371039.648,64286.91998746199
473,Iowa,2015,4053989,6700504,6980905,2866810,5034238,1362563,2600907,15689561,23738675,7901048,8341801619.0,21223178138.0,20657941296.0,5034237854.0,565287449,3121997,44226539333.0,651113360.0,"3,723,723,684",145135604251.0,1.41,2.34,2.44,1.03,181.07,0.17,0.21,1612.51,0.06,0.15,0.14,0.3,0.0,24,13,32,38,25,29,0.661,2063640.017,70329.90398295809
474,Kansas,2015,1819006,3464314,3503147,1868484,5894627,-2073000,2158062,9867134,17749364,7763110,7421434211.0,13810282389.0,14033464575.0,5894626518.0,-223182186,2906721,39150670208.0,216535425.0,"6,270,665,992",138984308704.0,0.97,1.85,1.87,0.98,-76.78,0.0,0.33,2027.93,0.05,0.1,0.1,0.28,0.0,37,20,45,11,18,22,0.661,1921342.581,72337.07829015215
475,Kentucky,2015,2625137,5510855,6444764,4239279,40321866,-37265454,1211395,-14199664,31138810,44561146,11520507085.0,26296401822.0,25749361336.0,40321866397.0,547040486,4424611,92635672222.0,6003515916.0,"7,799,868,421",172829783401.0,0.62,1.3,1.52,1.02,123.64,-1.16,1.29,9113.09,0.07,0.15,0.15,0.54,0.03,45,46,37,41,45,47,0.661,2924667.8710000003,59093.81544301855
476,Louisiana,2015,8287895,11174568,14349652,5787193,19159827,-12052648,6015122,5896145,30511157,24947020,8520971660.0,25289691296.0,26853843117.0,19159826923.0,-1564152,4668960,84776839431.0,7696204453.0,"12,756,514,170",203030807692.0,1.43,1.93,2.48,0.94,-0.34,-0.2,0.63,4103.66,0.04,0.12,0.13,0.42,0.04,27,38,47,24,38,37,0.661,3086182.56,65787.03746287776
477,Maine,2015,668059,1396996,2120638,1086555,3421158,-2296246,589358,1739467,6574456,4507713,3839562753.0,7994195344.0,7528679150.0,3421157895.0,494715587,1329453,16797457708.0,1874313765.0,"1,222,908,907",57584820850.0,0.61,1.29,1.95,1.06,372.12,-0.26,0.52,2573.36,0.07,0.14,0.13,0.29,0.03,41,35,12,35,24,34,0.661,878768.4330000001,65529.00478390306
478,Maryland,2015,3729491,8432059,9315679,5991203,39849277,-23513107,2241609,-3246367,42260587,45840481,18942602227.0,38467611336.0,37930268219.0,39849277328.0,536339069,5994983,89481423361.0,9203389676.0,"17,762,935,223",341269308704.0,0.62,1.41,1.55,1.01,89.46,-0.5,0.94,6647.1,0.06,0.11,0.11,0.26,0.03,43,44,39,18,14,33,0.661,3962683.7630000003,86120.75278135182
479,Massachusetts,2015,4468404,10907813,10980995,9892842,68218039,-55814452,3118776,-50163113,28562620,78110882,25516018219.0,55840167004.0,58037081984.0,68218039474.0,-2196914980,6784240,117000000000.0,16085829960.0,"28,777,559,717",430518748988.0,0.45,1.1,1.11,0.96,-323.83,-1.84,2.39,10055.37,0.06,0.13,0.13,0.27,0.04,48,48,48,32,19,48,0.661,4484382.640000001,96004.01739758762
480,Michigan,2015,6730755,11363728,15200564,6654560,17981097,-10074798,6717889,17473482,41729415,24635658,27605849190.0,57303744939.0,55938427126.0,17981097166.0,1383828947,9917715,149000000000.0,18211437247.0,"7,185,222,672",429967095142.0,1.01,1.71,2.28,1.02,139.53,-0.08,0.43,1813.03,0.06,0.13,0.13,0.35,0.04,36,25,35,34,31,32,0.661,6555609.615,65587.6600946745
481,Minnesota,2015,13756294,18257944,18388880,6731400,12963899,-5691144,7474488,15033328,36945460,19695299,23711597166.0,39498178138.0,37471645749.0,12963898785.0,2026532389,5482435,102000000000.0,674734818.0,"9,216,842,105",282654558704.0,2.04,2.71,2.73,1.05,369.64,0.05,0.35,2364.62,0.08,0.14,0.13,0.36,0.0,18,23,15,39,32,28,0.661,3623889.535,77997.56476407054
482,Mississippi,2015,4825942,5531288,6143472,2195114,8479884,-5895072,4571525,13143779,23807931,10674998,7020241903.0,17293074899.0,16885147773.0,8479883603.0,407927126,2989390,61887666244.0,741019231.0,"5,595,619,433",105308966599.0,2.2,2.52,2.8,1.02,136.46,-0.06,0.36,2836.66,0.07,0.16,0.16,0.59,0.01,17,30,36,43,47,38,0.661,1975986.79,53294.36772145628
